game_play_number,id,sequence_number,type_id,type_text,text,away_score,home_score,period_number,period_display_value,clock_display_value,scoring_play,score_value,team_id,athlete_id_1,athlete_id_2,athlete_id_3,wallclock,shooting_play,coordinate_x_raw,coordinate_y_raw,points_attempted,short_description,season,season_type,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,game_spread,home_favorite,game_spread_available,home_team_spread,qtr,time,clock_minutes,clock_seconds,home_timeout_called,away_timeout_called,half,game_half,lead_qtr,lead_half,start_quarter_seconds_remaining,start_half_seconds_remaining,start_game_seconds_remaining,end_quarter_seconds_remaining,end_half_seconds_remaining,end_game_seconds_remaining,period,lag_qtr,lag_half,coordinate_x,coordinate_y,game_date,game_date_time,type_abbreviation
248,401810628351,351,156,Offensive Rebound,Mavericks offensive team rebound,50,67,3,3rd Quarter,10:58,FALSE,0,6,,,,2026-02-11T03:19:40Z,FALSE,-214748340,-214748365,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:58,10,58,FALSE,FALSE,2,2,3,2,658,1378,1378,658,1378,1378,3,3,2,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
249,401810628352,352,99,Free Throw - 2 of 2,P.J. Washington makes free throw 2 of 2,51,67,3,3rd Quarter,10:58,TRUE,1,6,4278078,,,2026-02-11T03:19:59Z,TRUE,25,13.75,1,+1 Point,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:58,10,58,FALSE,FALSE,2,2,3,2,658,1378,1378,642,1362,1362,3,3,2,-28,0,2026-02-10,2026-02-11T02:00:00Z,
250,401810628353,353,144,Driving Floating Jump Shot,Devin Booker misses driving floating jump shot,51,67,3,3rd Quarter,10:42,FALSE,0,21,3136193,,,2026-02-11T03:20:16Z,TRUE,30,10,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:42,10,42,FALSE,FALSE,2,2,3,2,642,1362,1362,640,1360,1360,3,3,2,31.75,-5,2026-02-10,2026-02-11T02:00:00Z,
251,401810628354,354,156,Offensive Rebound,Devin Booker offensive rebound,51,67,3,3rd Quarter,10:40,FALSE,0,21,3136193,,,2026-02-11T03:20:18Z,FALSE,30,10,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:40,10,40,FALSE,FALSE,2,2,3,2,640,1360,1360,640,1360,1360,3,3,2,31.75,-5,2026-02-10,2026-02-11T02:00:00Z,
252,401810628355,355,94,Tip Shot,Devin Booker makes tip shot,51,69,3,3rd Quarter,10:40,TRUE,2,21,3136193,,,2026-02-11T03:20:21Z,TRUE,25,0,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:40,10,40,FALSE,FALSE,2,2,3,2,640,1360,1360,640,1360,1360,3,3,2,41.75,-0,2026-02-10,2026-02-11T02:00:00Z,
253,401810628356,356,44,Shooting Foul,Daniel Gafford shooting foul,51,69,3,3rd Quarter,10:40,FALSE,0,6,4278049,,,2026-02-11T03:20:23Z,FALSE,26,5,0,Foul,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:40,10,40,FALSE,FALSE,2,2,3,2,640,1360,1360,640,1360,1360,3,3,2,-36.75,1,2026-02-10,2026-02-11T02:00:00Z,
254,401810628358,358,97,Free Throw - 1 of 1,Devin Booker makes free throw 1 of 1,51,70,3,3rd Quarter,10:40,TRUE,1,21,3136193,,,2026-02-11T03:20:46Z,TRUE,25,13.75,1,+1 Point,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:40,10,40,FALSE,FALSE,2,2,3,2,640,1360,1360,629,1349,1349,3,3,2,28,-0,2026-02-10,2026-02-11T02:00:00Z,
255,401810628359,359,24,Offensive Charge,Daniel Gafford offensive charge,51,70,3,3rd Quarter,10:29,FALSE,0,6,4278049,,,2026-02-11T03:21:01Z,FALSE,35,7,0,Foul,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:29,10,29,FALSE,FALSE,2,2,3,2,629,1349,1349,629,1349,1349,3,3,2,-34.75,10,2026-02-10,2026-02-11T02:00:00Z,
256,401810628361,361,84,Offensive Foul Turnover,Daniel Gafford offensive foul turnover,51,70,3,3rd Quarter,10:29,FALSE,0,6,4278049,,,2026-02-11T03:21:01Z,FALSE,35,7,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:29,10,29,FALSE,FALSE,2,2,3,2,629,1349,1349,629,1349,1349,3,3,2,-34.75,10,2026-02-10,2026-02-11T02:00:00Z,
257,401810628362,362,584,Substitution,Marvin Bagley III enters the game for Daniel Gafford,51,70,3,3rd Quarter,10:29,FALSE,0,6,4277848,4278049,,2026-02-11T03:21:13Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:29,10,29,FALSE,FALSE,2,2,3,2,629,1349,1349,610,1330,1330,3,3,2,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
258,401810628364,364,131,Pullup Jump Shot,Dillon Brooks misses 25-foot three point pullup jump shot,51,70,3,3rd Quarter,10:10,FALSE,0,21,3155526,,,2026-02-11T03:21:38Z,TRUE,7,19,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:10,10,10,FALSE,FALSE,2,2,3,2,610,1330,1330,608,1328,1328,3,3,2,22.75,18,2026-02-10,2026-02-11T02:00:00Z,
259,401810628365,365,155,Defensive Rebound,Mavericks defensive team rebound,51,70,3,3rd Quarter,10:08,FALSE,0,6,,,,2026-02-11T03:21:40Z,FALSE,7,19,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,10:08,10,8,FALSE,FALSE,2,2,3,2,608,1328,1328,597,1317,1317,3,3,2,-22.75,-18,2026-02-10,2026-02-11T02:00:00Z,
260,401810628367,367,62,"Bad Pass
Turnover","Cooper Flagg bad pass
turnover (Royce O'Neale steals)",51,70,3,3rd Quarter,9:57,FALSE,0,6,5041939,2583632,,2026-02-11T03:21:56Z,FALSE,31,12,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:57,9,57,FALSE,FALSE,2,2,3,2,597,1317,1317,592,1312,1312,3,3,2,-29.75,6,2026-02-10,2026-02-11T02:00:00Z,
261,401810628369,369,113,Running Jump Shot,Collin Gillespie misses 26-foot running jump shot,51,70,3,3rd Quarter,9:52,FALSE,0,21,4278585,,,2026-02-11T03:22:01Z,TRUE,5,18,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:52,9,52,FALSE,FALSE,2,2,3,2,592,1312,1312,588,1308,1308,3,3,2,23.75,20,2026-02-10,2026-02-11T02:00:00Z,
262,401810628370,370,156,Offensive Rebound,Royce O'Neale offensive rebound,51,70,3,3rd Quarter,9:48,FALSE,0,21,2583632,,,2026-02-11T03:22:05Z,FALSE,5,18,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:48,9,48,FALSE,FALSE,2,2,3,2,588,1308,1308,588,1308,1308,3,3,2,23.75,20,2026-02-10,2026-02-11T02:00:00Z,
263,401810628371,371,92,Jump Shot,Dillon Brooks misses 25-foot three point jumper,51,70,3,3rd Quarter,9:48,FALSE,0,21,3155526,,,2026-02-11T03:22:05Z,TRUE,26,26,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:48,9,48,FALSE,FALSE,2,2,3,2,588,1308,1308,584,1304,1304,3,3,2,15.75,-1,2026-02-10,2026-02-11T02:00:00Z,
264,401810628372,372,155,Defensive Rebound,P.J. Washington defensive rebound,51,70,3,3rd Quarter,9:44,FALSE,0,6,4278078,,,2026-02-11T03:22:09Z,FALSE,26,26,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:44,9,44,FALSE,FALSE,2,2,3,2,584,1304,1304,572,1292,1292,3,3,2,-15.75,1,2026-02-10,2026-02-11T02:00:00Z,
265,401810628373,373,42,Offensive Foul,Marvin Bagley III offensive foul,51,70,3,3rd Quarter,9:32,FALSE,0,6,4277848,,,2026-02-11T03:22:25Z,FALSE,23,19,0,Foul,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:32,9,32,FALSE,FALSE,2,2,3,2,572,1292,1292,572,1292,1292,3,3,2,-22.75,-2,2026-02-10,2026-02-11T02:00:00Z,
266,401810628375,375,84,Offensive Foul Turnover,Marvin Bagley III offensive foul turnover,51,70,3,3rd Quarter,9:32,FALSE,0,6,4277848,,,2026-02-11T03:22:25Z,FALSE,23,19,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:32,9,32,FALSE,FALSE,2,2,3,2,572,1292,1292,564,1284,1284,3,3,2,-22.75,-2,2026-02-10,2026-02-11T02:00:00Z,
267,401810628376,376,120,Turnaround Hook Shot,Mark Williams makes 9-foot two point shot (Collin Gillespie assists),51,72,3,3rd Quarter,9:24,TRUE,2,21,4701232,4278585,,2026-02-11T03:22:51Z,TRUE,32,7,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:24,9,24,FALSE,FALSE,2,2,3,2,564,1284,1284,562,1282,1282,3,3,2,34.75,-7,2026-02-10,2026-02-11T02:00:00Z,
268,401810628378,378,16,Full Timeout,Mavericks Full timeout,51,72,3,3rd Quarter,9:22,FALSE,0,6,,,,2026-02-11T03:22:57Z,FALSE,-214748340,-214748365,0,Timeout,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:22,9,22,FALSE,FALSE,2,2,3,2,562,1282,1282,551,1271,1271,3,3,2,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
269,401810628379,379,144,Driving Floating Jump Shot,Naji Marshall makes 10-foot driving floating jump shot,53,72,3,3rd Quarter,9:11,TRUE,2,6,4278594,,,2026-02-11T03:25:57Z,TRUE,25,11,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,9:11,9,11,FALSE,FALSE,2,2,3,2,551,1271,1271,532,1252,1252,3,3,2,-30.75,0,2026-02-10,2026-02-11T02:00:00Z,
270,401810628380,380,131,Pullup Jump Shot,Dillon Brooks makes 17-foot pullup jump shot (Collin Gillespie assists),53,74,3,3rd Quarter,8:52,TRUE,2,21,3155526,4278585,,2026-02-11T03:26:15Z,TRUE,17,16,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:52,8,52,FALSE,FALSE,2,2,3,2,532,1252,1252,520,1240,1240,3,3,2,25.75,8,2026-02-10,2026-02-11T02:00:00Z,
271,401810628382,382,92,Jump Shot,P.J. Washington misses 23-foot three point jumper,53,74,3,3rd Quarter,8:40,FALSE,0,6,4278078,,,2026-02-11T03:26:27Z,TRUE,2,2,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:40,8,40,FALSE,FALSE,2,2,3,2,520,1240,1240,516,1236,1236,3,3,2,-39.75,-23,2026-02-10,2026-02-11T02:00:00Z,
272,401810628383,383,155,Defensive Rebound,Collin Gillespie defensive rebound,53,74,3,3rd Quarter,8:36,FALSE,0,21,4278585,,,2026-02-11T03:26:31Z,FALSE,2,2,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:36,8,36,FALSE,FALSE,2,2,3,2,516,1236,1236,504,1224,1224,3,3,2,39.75,23,2026-02-10,2026-02-11T02:00:00Z,
273,401810628384,384,131,Pullup Jump Shot,Max Christie blocks Devin Booker 's 9-foot pullup jump shot,53,74,3,3rd Quarter,8:24,FALSE,0,21,3136193,4432582,,2026-02-11T03:26:44Z,TRUE,16,2,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:24,8,24,FALSE,FALSE,2,2,3,2,504,1224,1224,499,1219,1219,3,3,2,39.75,9,2026-02-10,2026-02-11T02:00:00Z,
274,401810628386,386,155,Defensive Rebound,Max Christie defensive rebound,53,74,3,3rd Quarter,8:19,FALSE,0,6,4432582,,,2026-02-11T03:26:49Z,FALSE,16,2,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:19,8,19,FALSE,FALSE,2,2,3,2,499,1219,1219,492,1212,1212,3,3,2,-39.75,-9,2026-02-10,2026-02-11T02:00:00Z,
275,401810628387,387,92,Jump Shot,P.J. Washington misses 23-foot three point jumper,53,74,3,3rd Quarter,8:12,FALSE,0,6,4278078,,,2026-02-11T03:26:56Z,TRUE,2,4,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:12,8,12,FALSE,FALSE,2,2,3,2,492,1212,1212,488,1208,1208,3,3,2,-37.75,-23,2026-02-10,2026-02-11T02:00:00Z,
276,401810628388,388,155,Defensive Rebound,Mark Williams defensive rebound,53,74,3,3rd Quarter,8:08,FALSE,0,21,4701232,,,2026-02-11T03:27:00Z,FALSE,2,4,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,8:08,8,8,FALSE,FALSE,2,2,3,2,488,1208,1208,478,1198,1198,3,3,2,37.75,23,2026-02-10,2026-02-11T02:00:00Z,
277,401810628389,389,120,Turnaround Hook Shot,Mark Williams makes 8-foot two point shot (Dillon Brooks assists),53,76,3,3rd Quarter,7:58,TRUE,2,21,4701232,3155526,,2026-02-11T03:27:10Z,TRUE,31,7,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,7:58,7,58,FALSE,FALSE,2,2,3,2,478,1198,1198,465,1185,1185,3,3,2,34.75,-6,2026-02-10,2026-02-11T02:00:00Z,
278,401810628391,391,110,Driving Layup Shot,Naji Marshall makes driving layup,55,76,3,3rd Quarter,7:45,TRUE,2,6,4278594,,,2026-02-11T03:27:24Z,TRUE,31,6,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,7:45,7,45,FALSE,FALSE,2,2,3,2,465,1185,1185,465,1185,1185,3,3,2,-35.75,6,2026-02-10,2026-02-11T02:00:00Z,
279,401810628393,393,9,Defensive Goaltending,Mark Williams defensive goaltending violation,55,76,3,3rd Quarter,7:45,FALSE,0,21,4701232,,,2026-02-11T03:27:32Z,FALSE,-214748340,-214748365,0,Goaltending,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,7:45,7,45,FALSE,FALSE,2,2,3,2,465,1185,1185,446,1166,1166,3,3,2,214748406.75,214748365,2026-02-10,2026-02-11T02:00:00Z,
280,401810628394,394,133,Pullup Bank Jump Shot,Devin Booker makes 8-foot two point shot,55,78,3,3rd Quarter,7:26,TRUE,2,21,3136193,,,2026-02-11T03:27:57Z,TRUE,32,6,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,7:26,7,26,FALSE,FALSE,2,2,3,2,446,1166,1166,434,1154,1154,3,3,2,35.75,-7,2026-02-10,2026-02-11T02:00:00Z,
281,401810628395,395,110,Driving Layup Shot,Cooper Flagg makes driving layup,57,78,3,3rd Quarter,7:14,TRUE,2,6,5041939,,,2026-02-11T03:28:08Z,TRUE,27,6,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,7:14,7,14,FALSE,FALSE,2,2,3,2,434,1154,1154,415,1135,1135,3,3,2,-35.75,2,2026-02-10,2026-02-11T02:00:00Z,
282,401810628396,396,92,Jump Shot,Royce O'Neale makes 24-foot three point jumper (Devin Booker assists),57,81,3,3rd Quarter,6:55,TRUE,3,21,2583632,3136193,,2026-02-11T03:28:26Z,TRUE,49,2,3,+3 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:55,6,55,FALSE,FALSE,2,2,3,2,415,1135,1135,402,1122,1122,3,3,2,39.75,-24,2026-02-10,2026-02-11T02:00:00Z,
283,401810628398,398,144,Driving Floating Jump Shot,Naji Marshall misses driving floating jump shot,57,81,3,3rd Quarter,6:42,FALSE,0,6,4278594,,,2026-02-11T03:28:39Z,TRUE,25,11,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:42,6,42,FALSE,FALSE,2,2,3,2,402,1122,1122,399,1119,1119,3,3,2,-30.75,0,2026-02-10,2026-02-11T02:00:00Z,
284,401810628399,399,156,Offensive Rebound,Naji Marshall offensive rebound,57,81,3,3rd Quarter,6:39,FALSE,0,6,4278594,,,2026-02-11T03:28:42Z,FALSE,25,11,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:39,6,39,FALSE,FALSE,2,2,3,2,399,1119,1119,397,1117,1117,3,3,2,-30.75,0,2026-02-10,2026-02-11T02:00:00Z,
285,401810628400,400,130,Floating Jump Shot,P.J. Washington misses 9-foot floating jump shot,57,81,3,3rd Quarter,6:37,FALSE,0,6,4278078,,,2026-02-11T03:28:45Z,TRUE,24,9,2,Missed FG,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:37,6,37,FALSE,FALSE,2,2,3,2,397,1117,1117,394,1114,1114,3,3,2,-32.75,-1,2026-02-10,2026-02-11T02:00:00Z,
286,401810628401,401,155,Defensive Rebound,Mark Williams defensive rebound,57,81,3,3rd Quarter,6:34,FALSE,0,21,4701232,,,2026-02-11T03:28:48Z,FALSE,24,9,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:34,6,34,FALSE,FALSE,2,2,3,2,394,1114,1114,391,1111,1111,3,3,2,32.75,1,2026-02-10,2026-02-11T02:00:00Z,
287,401810628402,402,63,Lost Ball Turnover,Collin Gillespie lost ball turnover (Cooper Flagg steals),57,81,3,3rd Quarter,6:31,FALSE,0,21,4278585,5041939,,2026-02-11T03:28:50Z,FALSE,26,37,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:31,6,31,FALSE,FALSE,2,2,3,2,391,1111,1111,388,1108,1108,3,3,2,4.75,-1,2026-02-10,2026-02-11T02:00:00Z,
288,401810628404,404,149,Running Alley Oop Dunk Shot,Marvin Bagley III makes 1-foot dunk (Cooper Flagg assists),59,81,3,3rd Quarter,6:28,TRUE,2,6,4277848,5041939,,2026-02-11T03:28:54Z,TRUE,25,1,2,+2 Points,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:28,6,28,FALSE,FALSE,2,2,3,2,388,1108,1108,377,1097,1097,3,3,2,-40.75,0,2026-02-10,2026-02-11T02:00:00Z,
289,401810628406,406,131,Pullup Jump Shot,Collin Gillespie misses 25-foot three point pullup jump shot,59,81,3,3rd Quarter,6:17,FALSE,0,21,4278585,,,2026-02-11T03:29:05Z,TRUE,10,21,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:17,6,17,FALSE,FALSE,2,2,3,2,377,1097,1097,372,1092,1092,3,3,2,20.75,15,2026-02-10,2026-02-11T02:00:00Z,
290,401810628407,407,155,Defensive Rebound,Max Christie defensive rebound,59,81,3,3rd Quarter,6:12,FALSE,0,6,4432582,,,2026-02-11T03:29:10Z,FALSE,10,21,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:12,6,12,FALSE,FALSE,2,2,3,2,372,1092,1092,363,1083,1083,3,3,2,-20.75,-15,2026-02-10,2026-02-11T02:00:00Z,
291,401810628408,408,90,Out of Bounds - Bad Pass Turnover,Cooper Flagg out of bounds bad pass turnover,59,81,3,3rd Quarter,6:03,FALSE,0,6,5041939,,,2026-02-11T03:29:19Z,FALSE,29,20,0,Turnover,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:03,6,3,FALSE,FALSE,2,2,3,2,363,1083,1083,363,1083,1083,3,3,2,-21.75,4,2026-02-10,2026-02-11T02:00:00Z,
292,401810628409,409,584,Substitution,Jalen Green enters the game for Collin Gillespie,59,81,3,3rd Quarter,6:03,FALSE,0,21,4437244,4278585,,2026-02-11T03:29:22Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:03,6,3,FALSE,FALSE,2,2,3,2,363,1083,1083,363,1083,1083,3,3,2,214748406.75,214748365,2026-02-10,2026-02-11T02:00:00Z,
293,401810628410,410,584,Substitution,Khris Middleton enters the game for Max Christie,59,81,3,3rd Quarter,6:03,FALSE,0,6,6609,4432582,,2026-02-11T03:29:22Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:03,6,3,FALSE,FALSE,2,2,3,2,363,1083,1083,363,1083,1083,3,3,2,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
294,401810628411,411,584,Substitution,Brandon Williams enters the game for P.J. Washington,59,81,3,3rd Quarter,6:03,FALSE,0,6,4397040,4278078,,2026-02-11T03:29:22Z,FALSE,-214748340,-214748365,0,Substitution,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,6:03,6,3,FALSE,FALSE,2,2,3,2,363,1083,1083,349,1069,1069,3,3,2,-214748406.75,-214748365,2026-02-10,2026-02-11T02:00:00Z,
295,401810628415,415,132,Step Back Jump Shot,Jalen Green misses 26-foot three point step back jumpshot,59,81,3,3rd Quarter,5:49,FALSE,0,21,4437244,,,2026-02-11T03:29:52Z,TRUE,20,27,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,5:49,5,49,FALSE,FALSE,2,2,3,2,349,1069,1069,345,1065,1065,3,3,2,14.75,5,2026-02-10,2026-02-11T02:00:00Z,
296,401810628416,416,155,Defensive Rebound,Khris Middleton defensive rebound,59,81,3,3rd Quarter,5:45,FALSE,0,6,6609,,,2026-02-11T03:29:56Z,FALSE,20,27,0,Rebound,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,5:45,5,45,FALSE,FALSE,2,2,3,2,345,1065,1065,345,1065,1065,3,3,2,-14.75,-5,2026-02-10,2026-02-11T02:00:00Z,
297,401810628417,417,44,Shooting Foul,Royce O'Neale shooting foul,59,81,3,3rd Quarter,5:45,FALSE,0,21,2583632,,,2026-02-11T03:29:56Z,FALSE,25,2,0,Foul,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,5:45,5,45,FALSE,FALSE,2,2,3,2,345,1065,1065,345,1065,1065,3,3,2,39.75,-0,2026-02-10,2026-02-11T02:00:00Z,
298,401810628419,419,98,Free Throw - 1 of 2,Cooper Flagg makes free throw 1 of 2,60,81,3,3rd Quarter,5:45,TRUE,1,6,5041939,,,2026-02-11T03:30:32Z,TRUE,25,13.75,1,+1 Point,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,5:45,5,45,FALSE,FALSE,2,2,3,2,345,1065,1065,345,1065,1065,3,3,2,-28,0,2026-02-10,2026-02-11T02:00:00Z,
299,401810628421,421,99,Free Throw - 2 of 2,Cooper Flagg makes free throw 2 of 2,61,81,3,3rd Quarter,5:45,TRUE,1,6,5041939,,,2026-02-11T03:30:32Z,TRUE,25,13.75,1,+1 Point,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,5:45,5,45,FALSE,FALSE,2,2,3,2,345,1065,1065,330,1050,1050,3,3,2,-28,0,2026-02-10,2026-02-11T02:00:00Z,
300,401810628422,422,92,Jump Shot,Dillon Brooks misses 25-foot three point jumper,61,81,3,3rd Quarter,5:30,FALSE,0,21,3155526,,,2026-02-11T03:31:46Z,TRUE,21,26,3,Missed 3PT,2026,2,21,Phoenix,Suns,PHX,Phoenix,6,Dallas,Mavericks,DAL,Dallas,2.5,TRUE,FALSE,2.5,3,5:30,5,30,FALSE,FALSE,2,2,3,2,330,1050,1050,327,1047,1047,3,3,2,15.75,4,2026-02-10,2026-02-11T02:00:00Z,
