game_date,home_team,away_team,home_ticker,away_ticker,timestamp,home_high_cents,home_low_cents,home_volume,home_trades,away_high_cents,away_low_cents,away_volume,away_trades
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:37.900000+00:00,92.0,92.0,3537,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:38.600000+00:00,,,0,0,9.0,9.0,51,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:38.700000+00:00,,,0,0,9.0,9.0,52,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:39.100000+00:00,92.0,92.0,42,1,9.0,9.0,156,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:40.200000+00:00,,,0,0,9.0,9.0,2,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:41.900000+00:00,,,0,0,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:42.200000+00:00,,,0,0,9.0,9.0,73,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:43.600000+00:00,92.0,92.0,183,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:44+00:00,92.0,92.0,70,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:45.300000+00:00,,,0,0,9.0,9.0,20,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:45.400000+00:00,92.0,92.0,5,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:46.800000+00:00,92.0,92.0,62,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:47+00:00,92.0,92.0,10,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:47.200000+00:00,,,0,0,9.0,9.0,90,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:47.600000+00:00,92.0,92.0,53,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:47.700000+00:00,,,0,0,8.0,8.0,1,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:48.200000+00:00,91.0,91.0,66,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:48.400000+00:00,,,0,0,9.0,9.0,41,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:48.600000+00:00,,,0,0,8.0,8.0,29,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:50+00:00,92.0,92.0,225,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:50.200000+00:00,,,0,0,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:50.300000+00:00,92.0,92.0,2,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:50.900000+00:00,92.0,92.0,397,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:51.100000+00:00,92.0,92.0,108,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:51.600000+00:00,92.0,92.0,85,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:52.300000+00:00,,,0,0,9.0,9.0,72,3
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:53.500000+00:00,92.0,92.0,1,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:53.800000+00:00,,,0,0,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:54+00:00,92.0,92.0,770,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:54.200000+00:00,,,0,0,9.0,9.0,20,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:54.600000+00:00,91.0,91.0,675,2,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:55.800000+00:00,,,0,0,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:56.400000+00:00,92.0,92.0,10,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:56.700000+00:00,,,0,0,8.0,8.0,36,2
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:57.100000+00:00,92.0,92.0,291,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:57.500000+00:00,,,0,0,9.0,9.0,104,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:58.500000+00:00,,,0,0,9.0,9.0,9,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:58.900000+00:00,92.0,92.0,16,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:59.400000+00:00,,,0,0,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:48:59.700000+00:00,,,0,0,9.0,9.0,10,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:00.100000+00:00,,,0,0,9.0,9.0,52,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:00.400000+00:00,,,0,0,9.0,9.0,104,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:00.800000+00:00,92.0,92.0,5,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:00.900000+00:00,92.0,92.0,702,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:02.900000+00:00,92.0,92.0,100,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:03.200000+00:00,,,0,0,9.0,9.0,52,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:04.500000+00:00,,,0,0,9.0,9.0,11,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:04.600000+00:00,92.0,92.0,2,1,9.0,9.0,27,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:05+00:00,91.0,91.0,34,3,9.0,9.0,53,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:05.200000+00:00,92.0,92.0,7,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:05.300000+00:00,,,0,0,9.0,9.0,31,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:05.700000+00:00,91.0,91.0,1609,3,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:06.100000+00:00,91.0,91.0,200,2,10.0,9.0,3293,3
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:06.600000+00:00,89.0,89.0,541,3,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:07+00:00,,,0,0,11.0,11.0,137,2
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:08.600000+00:00,89.0,89.0,110,1,,,0,0
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:09.200000+00:00,,,0,0,12.0,12.0,109,2
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:09.900000+00:00,,,0,0,11.0,11.0,85,1
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:14+00:00,,,0,0,13.0,13.0,36,2
2026-03-12,Miami Heat,Milwaukee Bucks,KXNBAGAME-26MAR12MILMIA-MIA,KXNBAGAME-26MAR12MILMIA-MIL,2026-03-13 01:49:14.700000+00:00,89.0,89.0,1115,1,,,0,0
